,dates,values
249,2010-09-07,548.4000000000001
250,2010-09-08,471.2
251,2010-09-09,449.2
252,2010-09-10,455.90000000000003
253,2010-09-11,636.1999999999999
254,2010-09-12,578.4
255,2010-09-13,622.8000000000001
256,2010-09-14,494.19999999999993
257,2010-09-15,576.2
258,2010-09-16,577.7999999999998
259,2010-09-17,644.9
260,2010-09-18,555.8
261,2010-09-19,607.3000000000001
262,2010-09-20,697.8999999999999
263,2010-09-21,644.5
264,2010-09-22,664.5
265,2010-09-23,683.9000000000001
266,2010-09-24,709.1999999999999
267,2010-09-25,645.2000000000002
268,2010-09-26,732.0000000000001
269,2010-09-27,594.6
270,2010-09-28,589.7
271,2010-09-29,662.7
272,2010-09-30,461.90000000000003
273,2010-10-01,536.3000000000001
274,2010-10-02,588.8999999999999
275,2010-10-03,623.1
276,2010-10-04,635.2
277,2010-10-05,733.2
278,2010-10-06,694.3
279,2010-10-07,673.0000000000001
280,2010-10-08,685.0
281,2010-10-09,679.5
282,2010-10-10,675.1
283,2010-10-11,660.0
284,2010-10-12,528.3000000000001
285,2010-10-13,438.1
286,2010-10-14,532.1
287,2010-10-15,387.4
288,2010-10-16,666.9
289,2010-10-17,781.1000000000001
290,2010-10-18,840.5999999999999
291,2010-10-19,934.5000000000001
292,2010-10-20,1019.4000000000001
293,2010-10-21,977.9999999999999
294,2010-10-22,1017.7
295,2010-10-23,691.2
296,2010-10-24,855.5
297,2010-10-25,957.8000000000001
298,2010-10-26,1073.8
299,2010-10-27,1108.2000000000003
300,2010-10-28,1129.8
301,2010-10-29,1165.3999999999999
302,2010-10-30,781.2
303,2010-10-31,1044.5
304,2010-11-01,973.5999999999999
305,2010-11-02,990.3
306,2010-11-03,1042.1000000000001
307,2010-11-04,865.6999999999999
308,2010-11-05,1054.8000000000002
309,2010-11-06,1082.4
310,2010-11-07,1145.5000000000002
311,2010-11-08,1152.7
312,2010-11-09,1108.2
313,2010-11-10,992.0000000000001
314,2010-11-11,1290.2000000000003
315,2010-11-12,1299.3
316,2010-11-13,1019.6999999999999
317,2010-11-14,673.2
318,2010-11-15,843.3000000000001
319,2010-11-16,889.4000000000001
320,2010-11-17,1266.3
321,2010-11-18,1217.8999999999999
322,2010-11-19,1221.9999999999998
323,2010-11-20,1279.5
324,2010-11-21,1279.1999999999998
325,2010-11-22,1280.2
326,2010-11-23,1119.2
327,2010-11-24,1218.6
328,2010-11-25,1020.0
329,2010-11-26,850.6000000000001
330,2010-11-27,896.9999999999999
331,2010-11-28,562.6999999999998
332,2010-11-29,685.6
333,2010-11-30,692.9000000000001
334,2010-12-01,841.9
335,2010-12-02,1156.0000000000002
336,2010-12-03,1200.8
337,2010-12-04,1512.3
338,2010-12-05,1694.8
339,2010-12-06,1464.8999999999999
340,2010-12-07,1289.3000000000002
341,2010-12-08,1074.6
342,2010-12-09,1100.1
343,2010-12-10,1450.2999999999997
344,2010-12-11,1892.3999999999999
345,2010-12-12,1672.8999999999999
346,2010-12-13,1600.3000000000004
347,2010-12-14,1446.1000000000001
348,2010-12-15,1711.6000000000001
349,2010-12-16,2319.0000000000005
350,2010-12-17,2668.9
351,2010-12-18,2548.2
352,2010-12-19,2391.7999999999997
353,2010-12-20,2131.0
354,2010-12-21,3188.6
355,2010-12-22,2882.2000000000003
356,2010-12-23,2211.0
357,2010-12-24,1836.2
358,2010-12-25,1521.4000000000003
359,2010-12-26,1546.1
360,2010-12-27,1514.2000000000003
361,2010-12-28,1535.3
362,2010-12-29,1492.2
363,2010-12-30,1588.8
364,2010-12-31,1627.5
365,2011-01-01,1442.1000000000004
366,2011-01-02,1480.3000000000002
367,2011-01-03,1397.7000000000003
368,2011-01-04,1310.3999999999999
369,2011-01-05,1200.3
370,2011-01-06,1393.4
371,2011-01-07,1122.1999999999998
372,2011-01-08,1325.1000000000001
373,2011-01-09,1209.9
374,2011-01-10,1098.0
375,2011-01-11,697.8000000000002
376,2011-01-12,985.0
377,2011-01-13,924.4
378,2011-01-14,738.1999999999999
379,2011-01-15,1264.6999999999998
380,2011-01-16,1349.3000000000002
381,2011-01-17,1316.3999999999999
382,2011-01-18,1205.5000000000002
383,2011-01-19,1224.7
384,2011-01-20,1222.3
385,2011-01-21,1144.6999999999998
386,2011-01-22,1156.6
387,2011-01-23,1119.8000000000002
388,2011-01-24,997.7
389,2011-01-25,1160.5
390,2011-01-26,1082.3999999999996
391,2011-01-27,1125.5
392,2011-01-28,1155.0
393,2011-01-29,1175.3
394,2011-01-30,1208.0
395,2011-01-31,1253.0999999999997
396,2011-02-01,1234.8999999999999
397,2011-02-02,936.6999999999999
398,2011-02-03,1045.7
399,2011-02-04,912.9000000000001
400,2011-02-05,797.6
401,2011-02-06,665.4000000000001
402,2011-02-07,810.4999999999999
403,2011-02-08,881.8000000000002
404,2011-02-09,1008.6
405,2011-02-10,1024.6
406,2011-02-11,846.8000000000001
407,2011-02-12,985.1999999999999
408,2011-02-13,1090.4
409,2011-02-14,1097.8999999999999
410,2011-02-15,908.8
411,2011-02-16,665.5999999999998
412,2011-02-17,986.4
413,2011-02-18,1061.7
414,2011-02-19,791.8000000000002
415,2011-02-20,1044.5
416,2011-02-21,1085.8999999999999
417,2011-02-22,1119.0
418,2011-02-23,1106.3999999999999
419,2011-02-24,1105.3
420,2011-02-25,1004.3000000000001
421,2011-02-26,1218.8
422,2011-02-27,838.8000000000001
423,2011-02-28,980.1999999999998
424,2011-03-01,989.1
425,2011-03-02,1067.5
426,2011-03-03,1055.9
427,2011-03-04,1070.4
428,2011-03-05,1072.2
429,2011-03-06,1052.7
430,2011-03-07,1056.1999999999998
431,2011-03-08,980.4000000000002
432,2011-03-09,723.2
433,2011-03-10,565.7
434,2011-03-11,859.0999999999999
435,2011-03-12,973.9
436,2011-03-13,982.8
437,2011-03-14,839.5
438,2011-03-15,889.5
439,2011-03-16,1030.4
440,2011-03-17,997.3000000000001
441,2011-03-18,923.3999999999999
442,2011-03-19,990.4999999999999
443,2011-03-20,993.5999999999999
444,2011-03-21,685.8000000000001
445,2011-03-22,850.6
446,2011-03-23,802.6999999999998
447,2011-03-24,777.6999999999999
448,2011-03-25,765.6
449,2011-03-26,935.8000000000001
450,2011-03-27,962.0
451,2011-03-28,956.1
452,2011-03-29,875.4000000000001
453,2011-03-30,895.4000000000001
454,2011-03-31,851.2
455,2011-04-01,884.8000000000001
456,2011-04-02,852.8
457,2011-04-03,893.9999999999999
458,2011-04-04,876.6
459,2011-04-05,843.9000000000001
460,2011-04-06,845.6
461,2011-04-07,842.4000000000001
462,2011-04-08,837.8
463,2011-04-09,781.8
464,2011-04-10,669.4000000000001
465,2011-04-11,645.7000000000002
466,2011-04-12,637.1
467,2011-04-13,627.5
468,2011-04-14,697.9000000000001
469,2011-04-15,728.9
470,2011-04-16,748.0
471,2011-04-17,772.1
472,2011-04-18,771.2000000000002
473,2011-04-19,701.4000000000001
474,2011-04-20,548.9999999999999
475,2011-04-21,672.4
476,2011-04-22,668.3999999999999
477,2011-04-23,717.4999999999999
478,2011-04-24,687.5999999999999
479,2011-04-25,732.8
480,2011-04-26,725.4000000000001
481,2011-04-27,709.9
482,2011-04-28,718.4999999999999
483,2011-04-29,694.2
484,2011-04-30,679.1
485,2011-05-01,630.0999999999999
486,2011-05-02,635.5999999999999
487,2011-05-03,638.0999999999999
488,2011-05-04,654.7
489,2011-05-05,660.6
490,2011-05-06,616.0999999999999
491,2011-05-07,617.2
492,2011-05-08,615.8999999999999
493,2011-05-09,645.4999999999998
494,2011-05-10,652.1999999999999
495,2011-05-11,555.5
496,2011-05-12,591.3000000000001
497,2011-05-13,563.5999999999999
498,2011-05-14,626.8
499,2011-05-15,617.8999999999999
500,2011-05-16,617.3
501,2011-05-17,634.9
502,2011-05-18,619.6999999999999
503,2011-05-19,625.9
504,2011-05-20,605.9000000000001
505,2011-05-21,645.3000000000001
506,2011-05-22,590.9
507,2011-05-23,566.0
508,2011-05-24,604.4
509,2011-05-25,622.6999999999999
510,2011-05-26,635.8
511,2011-05-27,604.0999999999999
512,2011-05-28,609.0
513,2011-05-29,594.1999999999999
514,2011-05-30,604.5000000000001
515,2011-05-31,656.0
516,2011-06-01,642.0999999999999
517,2011-06-02,657.9000000000001
518,2011-06-03,626.4
519,2011-06-04,556.6
520,2011-06-05,569.6
521,2011-06-06,642.2
522,2011-06-07,587.8000000000001
523,2011-06-08,585.7
524,2011-06-09,586.8
525,2011-06-10,617.7999999999998
526,2011-06-11,654.0
527,2011-06-12,654.3999999999999
528,2011-06-13,635.5
529,2011-06-14,629.7
530,2011-06-15,651.4000000000001
531,2011-06-16,655.4999999999999
532,2011-06-17,585.4
533,2011-06-18,620.6999999999999
534,2011-06-19,597.0999999999999
535,2011-06-20,620.8
536,2011-06-21,611.0
537,2011-06-22,602.2
538,2011-06-23,637.0000000000001
539,2011-06-24,631.8
540,2011-06-25,662.9
541,2011-06-26,669.0000000000001
542,2011-06-27,684.6999999999999
543,2011-06-28,683.3000000000001
544,2011-06-29,672.6
545,2011-06-30,680.3
546,2011-07-01,667.0
547,2011-07-02,667.4999999999999
548,2011-07-03,623.7000000000002
549,2011-07-04,650.4999999999999
550,2011-07-05,623.9
551,2011-07-06,629.6999999999999
552,2011-07-07,666.5000000000002
553,2011-07-08,626.8
554,2011-07-09,603.4
555,2011-07-10,616.1999999999999
556,2011-07-11,628.2
557,2011-07-12,655.0
558,2011-07-13,631.9000000000002
559,2011-07-14,711.4
560,2011-07-15,727.6999999999998
561,2011-07-16,680.9000000000001
562,2011-07-17,669.0000000000001
563,2011-07-18,677.9
564,2011-07-19,663.7
565,2011-07-20,752.3000000000001
566,2011-07-21,720.5
567,2011-07-22,726.0
568,2011-07-23,756.3
569,2011-07-24,663.0999999999998
570,2011-07-25,637.0999999999998
571,2011-07-26,725.5000000000001
572,2011-07-27,754.7
573,2011-07-28,768.8000000000001
574,2011-07-29,777.8
575,2011-07-30,749.7000000000002
576,2011-07-31,720.9
577,2011-08-01,801.6000000000001
578,2011-08-02,771.6
579,2011-08-03,815.8000000000001
580,2011-08-04,820.8999999999999
581,2011-08-05,803.4
582,2011-08-06,673.5
583,2011-08-07,692.4000000000001
584,2011-08-08,697.7
585,2011-08-09,703.9000000000001
586,2011-08-10,703.2
587,2011-08-11,755.6
588,2011-08-12,809.2
589,2011-08-13,728.9
590,2011-08-14,801.6
591,2011-08-15,713.0999999999999
592,2011-08-16,797.3
593,2011-08-17,658.4
594,2011-08-18,713.2999999999998
595,2011-08-19,829.1
596,2011-08-20,883.0000000000001
597,2011-08-21,888.5999999999999
598,2011-08-22,900.6
599,2011-08-23,929.1999999999999
600,2011-08-24,903.6
601,2011-08-25,943.4999999999999
602,2011-08-26,953.8
603,2011-08-27,941.6
604,2011-08-28,956.5999999999999
605,2011-08-29,893.8
606,2011-08-30,907.4000000000002
607,2011-08-31,948.2
608,2011-09-01,953.6
609,2011-09-02,991.4000000000001
610,2011-09-03,947.2
611,2011-09-04,825.9
612,2011-09-05,908.1
613,2011-09-06,796.7
614,2011-09-07,927.9
615,2011-09-08,903.9
616,2011-09-09,914.6999999999999
617,2011-09-10,884.7
618,2011-09-11,879.3000000000001
619,2011-09-12,928.8000000000001
620,2011-09-13,900.6999999999998
621,2011-09-14,968.1
622,2011-09-15,978.8999999999999
623,2011-09-16,884.8000000000001
624,2011-09-17,930.8000000000001
625,2011-09-18,1013.8000000000001
626,2011-09-19,1025.7
627,2011-09-20,898.1999999999999
628,2011-09-21,957.5
629,2011-09-22,1020.9999999999998
630,2011-09-23,1036.8
631,2011-09-24,945.2000000000002
632,2011-09-25,972.9000000000002
633,2011-09-26,981.1999999999999
634,2011-09-27,967.0999999999998
635,2011-09-28,760.9999999999999
636,2011-09-29,844.4
637,2011-09-30,870.6
638,2011-10-01,749.6999999999999
639,2011-10-02,974.8000000000002
640,2011-10-03,1057.6999999999998
641,2011-10-04,1088.3000000000002
642,2011-10-05,892.5999999999998
643,2011-10-06,819.9
644,2011-10-07,898.3000000000001
645,2011-10-08,1051.1999999999998
646,2011-10-09,963.0999999999999
647,2011-10-10,981.5
648,2011-10-11,1012.0000000000001
649,2011-10-12,1112.6
650,2011-10-13,1077.4999999999998
651,2011-10-14,1067.0
652,2011-10-15,1070.6
653,2011-10-16,1128.8
654,2011-10-17,1135.9
655,2011-10-18,1167.7
656,2011-10-19,1189.6
657,2011-10-20,1196.3
658,2011-10-21,1139.1
659,2011-10-22,953.1000000000001
660,2011-10-23,1195.7
661,2011-10-24,1105.1
662,2011-10-25,942.3000000000002
663,2011-10-26,1115.3000000000002
664,2011-10-27,1134.3000000000002
665,2011-10-28,1029.1
666,2011-10-29,1033.1
667,2011-10-30,1125.5
668,2011-10-31,1190.3999999999999
669,2011-11-01,1216.5
670,2011-11-02,1152.5
671,2011-11-03,1222.9
672,2011-11-04,1242.2
673,2011-11-05,1250.5
674,2011-11-06,1130.2
675,2011-11-07,1083.1
676,2011-11-08,1057.8
677,2011-11-09,1199.4
678,2011-11-10,1163.8999999999999
679,2011-11-11,1224.1
680,2011-11-12,1308.1000000000001
681,2011-11-13,1271.4
682,2011-11-14,1341.7
683,2011-11-15,1367.4999999999998
684,2011-11-16,965.5999999999999
685,2011-11-17,1245.0
686,2011-11-18,1320.2000000000003
687,2011-11-19,1286.5000000000002
688,2011-11-20,942.9
689,2011-11-21,1053.1000000000001
690,2011-11-22,916.0
691,2011-11-23,1279.1
692,2011-11-24,1044.3
693,2011-11-25,892.0999999999999
694,2011-11-26,1193.4999999999998
695,2011-11-27,1254.8999999999999
696,2011-11-28,1229.2
697,2011-11-29,1259.1
698,2011-11-30,1001.1000000000003
699,2011-12-01,1351.6000000000001
700,2011-12-02,1283.3000000000002
701,2011-12-03,1303.4
702,2011-12-04,1397.3
703,2011-12-05,1361.5
704,2011-12-06,1330.3999999999999
705,2011-12-07,1343.7000000000003
706,2011-12-08,1300.9999999999998
707,2011-12-09,1301.4
708,2011-12-10,1123.8
709,2011-12-11,1204.9
710,2011-12-12,1406.4
711,2011-12-13,1354.8
712,2011-12-14,1397.3
713,2011-12-15,1375.0999999999997
714,2011-12-16,1379.5
715,2011-12-17,1304.1
716,2011-12-18,1029.2
717,2011-12-19,1132.2
718,2011-12-20,1398.3999999999999
719,2011-12-21,1272.9999999999998
720,2011-12-22,1332.2
721,2011-12-23,1372.3
722,2011-12-24,1475.8
723,2011-12-25,1316.7999999999997
724,2011-12-26,1104.9999999999998
725,2011-12-27,1358.0999999999997
726,2011-12-28,1408.1000000000001
727,2011-12-29,1456.7000000000003
728,2011-12-30,1438.1
729,2011-12-31,1454.7
730,2012-01-01,1490.1000000000001
731,2012-01-02,1483.3
732,2012-01-03,1353.0
733,2012-01-04,1326.7
734,2012-01-05,1382.4999999999998
735,2012-01-06,1362.3
736,2012-01-07,1307.1999999999998
737,2012-01-08,1028.6000000000001
738,2012-01-09,1335.3
739,2012-01-10,1191.9000000000003
740,2012-01-11,1260.7
741,2012-01-12,1379.6
742,2012-01-13,1355.2
743,2012-01-14,1421.9000000000003
744,2012-01-15,1368.8000000000002
745,2012-01-16,1386.3999999999999
746,2012-01-17,1446.6999999999998
747,2012-01-18,1324.2
748,2012-01-19,1448.8
749,2012-01-20,1420.8999999999999
750,2012-01-21,1404.6
751,2012-01-22,1430.8999999999999
752,2012-01-23,1420.5
753,2012-01-24,1346.8000000000002
754,2012-01-25,1322.1000000000001
755,2012-01-26,1296.5
756,2012-01-27,1424.1
757,2012-01-28,1271.0
758,2012-01-29,1343.3
759,2012-01-30,1129.3
760,2012-01-31,1426.0000000000002
761,2012-02-01,1347.6
762,2012-02-02,1069.9
763,2012-02-03,1167.5000000000002
764,2012-02-04,1432.7
765,2012-02-05,1420.4
766,2012-02-06,1395.3
767,2012-02-07,1307.0999999999997
768,2012-02-08,1292.5000000000002
769,2012-02-09,1247.2
770,2012-02-10,1273.9
771,2012-02-11,1259.6
772,2012-02-12,1338.3000000000002
773,2012-02-13,1347.1000000000001
774,2012-02-14,1362.9
775,2012-02-15,1357.8999999999999
776,2012-02-16,1228.3
777,2012-02-17,1345.3999999999999
778,2012-02-18,1297.4
779,2012-02-19,1232.4
780,2012-02-20,1028.6999999999998
781,2012-02-21,1324.8
782,2012-02-22,1300.9
783,2012-02-23,1357.8
784,2012-02-24,1419.1999999999998
785,2012-02-25,1383.0
786,2012-02-26,1043.4
787,2012-02-27,988.6
788,2012-02-28,957.5999999999999
789,2012-02-29,964.3999999999999
790,2012-03-01,953.2000000000002
791,2012-03-02,1012.1
792,2012-03-03,1070.8000000000002
793,2012-03-04,1385.5
794,2012-03-05,2017.5
795,2012-03-06,1870.0999999999997
796,2012-03-07,1270.7
797,2012-03-08,627.0999999999999
798,2012-03-09,982.1
799,2012-03-10,1552.5
800,2012-03-11,8828.8
801,2012-03-12,21045.400000000005
802,2012-03-13,19607.5
803,2012-03-14,11749.6
804,2012-03-15,8056.800000000001
805,2012-03-16,3606.2
806,2012-03-17,3889.4000000000005
807,2012-03-18,2919.3
808,2012-03-19,2151.2
809,2012-03-20,2067.4
810,2012-03-21,1820.6
811,2012-03-22,1656.2999999999997
812,2012-03-23,1532.5
813,2012-03-24,1523.2
814,2012-03-25,1711.0
815,2012-03-26,1679.7
816,2012-03-27,1337.3999999999999
817,2012-03-28,1392.6999999999998
818,2012-03-29,1579.5999999999997
819,2012-03-30,1575.2
820,2012-03-31,1521.3
821,2012-04-01,1357.7
822,2012-04-02,1500.6000000000001
823,2012-04-03,1438.5
824,2012-04-04,1489.6000000000004
825,2012-04-05,1473.7000000000003
826,2012-04-06,1395.1
827,2012-04-07,1383.8999999999999
828,2012-04-08,1210.7
829,2012-04-09,1234.3
830,2012-04-10,1275.4
831,2012-04-11,1288.2
832,2012-04-12,1314.1
833,2012-04-13,1276.0000000000002
834,2012-04-14,1054.6999999999998
835,2012-04-15,1229.4999999999998
836,2012-04-16,1260.2
837,2012-04-17,1239.1000000000001
838,2012-04-18,1101.5
839,2012-04-19,1103.0
840,2012-04-20,1077.4
841,2012-04-21,1162.6000000000004
842,2012-04-22,1073.2999999999997
843,2012-04-23,1109.8
844,2012-04-24,1016.7
845,2012-04-25,1006.4
846,2012-04-26,998.9
847,2012-04-27,1084.0000000000002
848,2012-04-28,1085.4
849,2012-04-29,1118.1000000000001
850,2012-04-30,1063.2
851,2012-05-01,1078.0
852,2012-05-02,1003.9999999999999
853,2012-05-03,1075.3999999999999
854,2012-05-04,1050.9
855,2012-05-05,1051.3999999999999
856,2012-05-06,1014.1
857,2012-05-07,984.6999999999999
858,2012-05-08,1091.2999999999997
859,2012-05-09,1065.3
860,2012-05-10,1094.4
861,2012-05-11,1079.3
862,2012-05-12,1035.8000000000002
863,2012-05-13,992.2
864,2012-05-14,1041.7
865,2012-05-15,1049.9
866,2012-05-16,1043.7
867,2012-05-17,1045.2
868,2012-05-18,1043.7000000000003
869,2012-05-19,1024.3000000000002
870,2012-05-20,1044.2
871,2012-05-21,1030.9
872,2012-05-22,1014.7
873,2012-05-23,1050.3
874,2012-05-24,967.8
875,2012-05-25,932.2000000000002
876,2012-05-26,960.0000000000001
877,2012-05-27,1006.9
878,2012-05-28,1011.4999999999999
879,2012-05-29,1030.5000000000002
880,2012-05-30,1025.4
881,2012-05-31,1036.8
882,2012-06-01,967.0000000000001
883,2012-06-02,947.1999999999999
884,2012-06-03,971.7
885,2012-06-04,979.8000000000001
886,2012-06-05,967.8000000000002
887,2012-06-06,1028.7000000000003
888,2012-06-07,1020.4000000000001
889,2012-06-08,1029.3000000000002
890,2012-06-09,1016.4999999999999
891,2012-06-10,1020.8
892,2012-06-11,1013.0999999999999
893,2012-06-12,1031.8000000000002
894,2012-06-13,1030.0
895,2012-06-14,1005.6
896,2012-06-15,994.9
897,2012-06-16,945.4000000000001
898,2012-06-17,991.6000000000001
899,2012-06-18,984.6
900,2012-06-19,983.5
901,2012-06-20,982.9
902,2012-06-21,1005.9999999999999
903,2012-06-22,995.9000000000001
904,2012-06-23,995.0
905,2012-06-24,998.6
906,2012-06-25,979.3
907,2012-06-26,1017.6
908,2012-06-27,1044.2000000000003
909,2012-06-28,1008.4
910,2012-06-29,1011.3
911,2012-06-30,1019.2
912,2012-07-01,1005.1000000000001
913,2012-07-02,1009.3000000000002
