,dates,values
747,2012-01-18,747.0
748,2012-01-19,768.8000000000001
749,2012-01-20,749.0
750,2012-01-21,754.0
751,2012-01-22,770.7
752,2012-01-23,752.0
753,2012-01-24,753.0
754,2012-01-25,754.0
755,2012-01-26,755.0
756,2012-01-27,756.0
757,2012-01-28,757.0
758,2012-01-29,758.6
759,2012-01-30,4658.0
760,2012-01-31,1418.7
761,2012-02-01,761.0
762,2012-02-02,810.3
763,2012-02-03,1753.8999999999999
764,2012-02-04,825.1
765,2012-02-05,765.0
766,2012-02-06,766.0
767,2012-02-07,767.0
768,2012-02-08,768.0
769,2012-02-09,808.5999999999999
770,2012-02-10,1411.5
771,2012-02-11,816.3000000000001
772,2012-02-12,811.5999999999999
773,2012-02-13,799.3000000000001
774,2012-02-14,774.0
775,2012-02-15,775.0
776,2012-02-16,779.1
777,2012-02-17,2336.2999999999997
778,2012-02-18,1165.3
779,2012-02-19,779.0
780,2012-02-20,869.8000000000001
781,2012-02-21,842.4
782,2012-02-22,782.0
783,2012-02-23,987.4000000000001
784,2012-02-24,784.0
785,2012-02-25,785.0
786,2012-02-26,890.5
787,2012-02-27,1455.6
788,2012-02-28,1520.4
789,2012-02-29,3666.6000000000004
790,2012-03-01,6198.899999999999
791,2012-03-02,3350.7999999999993
792,2012-03-03,3436.2999999999997
793,2012-03-04,13110.300000000001
794,2012-03-05,1165.0
795,2012-03-06,795.0
796,2012-03-07,866.4
797,2012-03-08,797.0
798,2012-03-09,982.2999999999998
799,2012-03-10,799.0
800,2012-03-11,800.0
801,2012-03-12,801.0
802,2012-03-13,802.0
803,2012-03-14,803.0
804,2012-03-15,1400.3
805,2012-03-16,3150.7000000000003
806,2012-03-17,1866.9
807,2012-03-18,807.0
808,2012-03-19,808.0
809,2012-03-20,809.0
810,2012-03-21,810.0
811,2012-03-22,811.0
812,2012-03-23,812.0
813,2012-03-24,832.3
814,2012-03-25,814.0
815,2012-03-26,815.0
816,2012-03-27,816.0
817,2012-03-28,1643.5
818,2012-03-29,956.1
819,2012-03-30,819.0
820,2012-03-31,820.0
821,2012-04-01,821.0
822,2012-04-02,1159.1000000000001
823,2012-04-03,823.0
824,2012-04-04,824.0
825,2012-04-05,825.0
826,2012-04-06,826.0
827,2012-04-07,827.0
828,2012-04-08,828.0
829,2012-04-09,829.0
830,2012-04-10,832.8000000000001
831,2012-04-11,831.0
832,2012-04-12,832.0
833,2012-04-13,833.0
834,2012-04-14,834.0
835,2012-04-15,835.0
836,2012-04-16,838.9
837,2012-04-17,837.0
838,2012-04-18,1039.0
839,2012-04-19,1342.0
840,2012-04-20,1414.5
841,2012-04-21,843.0
842,2012-04-22,877.9000000000001
843,2012-04-23,950.9999999999999
844,2012-04-24,889.1000000000003
845,2012-04-25,887.4
846,2012-04-26,846.4
847,2012-04-27,847.0
848,2012-04-28,848.0
849,2012-04-29,849.0
850,2012-04-30,850.0
851,2012-05-01,851.0
852,2012-05-02,1664.9
853,2012-05-03,1187.5
854,2012-05-04,857.4
855,2012-05-05,855.0
856,2012-05-06,859.4
857,2012-05-07,862.1
858,2012-05-08,861.6999999999999
859,2012-05-09,859.0
860,2012-05-10,860.0
861,2012-05-11,994.5
862,2012-05-12,862.0
863,2012-05-13,863.0
864,2012-05-14,866.7
865,2012-05-15,865.0
866,2012-05-16,866.0
867,2012-05-17,867.0
868,2012-05-18,868.0
869,2012-05-19,869.0
870,2012-05-20,870.0
871,2012-05-21,871.0
872,2012-05-22,872.0
873,2012-05-23,873.0
874,2012-05-24,874.3
875,2012-05-25,2485.4000000000005
876,2012-05-26,1199.4
877,2012-05-27,1014.1999999999999
878,2012-05-28,882.5
879,2012-05-29,879.0
880,2012-05-30,880.0
881,2012-05-31,883.9
882,2012-06-01,882.0
883,2012-06-02,883.0
884,2012-06-03,2194.0
885,2012-06-04,888.0999999999999
886,2012-06-05,1428.2
887,2012-06-06,887.5
888,2012-06-07,888.0
889,2012-06-08,889.3
890,2012-06-09,890.0
891,2012-06-10,891.0
892,2012-06-11,892.0
893,2012-06-12,893.0
894,2012-06-13,894.0
895,2012-06-14,895.0
896,2012-06-15,896.3
897,2012-06-16,943.5999999999998
898,2012-06-17,1108.2
899,2012-06-18,930.8
900,2012-06-19,961.7
901,2012-06-20,901.0
902,2012-06-21,904.6
903,2012-06-22,1213.4
904,2012-06-23,1044.1
905,2012-06-24,912.4000000000001
906,2012-06-25,933.5000000000001
907,2012-06-26,945.7000000000002
908,2012-06-27,908.0
909,2012-06-28,909.0
910,2012-06-29,944.3
911,2012-06-30,1137.2
912,2012-07-01,1012.1
913,2012-07-02,1339.5
914,2012-07-03,914.8000000000001
915,2012-07-04,947.4999999999999
916,2012-07-05,919.4
917,2012-07-06,918.7
918,2012-07-07,919.7
919,2012-07-08,919.0
920,2012-07-09,920.0
921,2012-07-10,1075.0
922,2012-07-11,4533.9
923,2012-07-12,969.9
924,2012-07-13,2146.9
925,2012-07-14,927.0
926,2012-07-15,1227.3999999999999
927,2012-07-16,1004.2
928,2012-07-17,929.8
929,2012-07-18,929.0
930,2012-07-19,982.9
931,2012-07-20,931.0
932,2012-07-21,935.9
933,2012-07-22,933.0
934,2012-07-23,934.0
935,2012-07-24,935.0
936,2012-07-25,936.0
937,2012-07-26,1261.9
938,2012-07-27,1042.9999999999998
939,2012-07-28,1488.8
940,2012-07-29,962.8000000000001
941,2012-07-30,943.3
942,2012-07-31,942.0
943,2012-08-01,943.0
944,2012-08-02,944.0
945,2012-08-03,945.0
946,2012-08-04,956.1
947,2012-08-05,980.5
948,2012-08-06,1056.2
949,2012-08-07,949.0
950,2012-08-08,950.0
951,2012-08-09,1662.5
952,2012-08-10,1108.8
953,2012-08-11,956.5
954,2012-08-12,954.0
955,2012-08-13,955.0
956,2012-08-14,956.0
957,2012-08-15,958.2
958,2012-08-16,959.7
959,2012-08-17,1485.7999999999997
960,2012-08-18,2023.6999999999998
961,2012-08-19,1046.9
962,2012-08-20,962.0
963,2012-08-21,963.0
964,2012-08-22,964.3
965,2012-08-23,1257.2
966,2012-08-24,1822.1000000000001
967,2012-08-25,1382.8
968,2012-08-26,1027.0
969,2012-08-27,969.0
970,2012-08-28,970.0
971,2012-08-29,971.0
972,2012-08-30,973.5999999999999
973,2012-08-31,1016.0000000000001
974,2012-09-01,1178.5999999999997
975,2012-09-02,978.5
976,2012-09-03,976.0
977,2012-09-04,977.0
978,2012-09-05,978.0
979,2012-09-06,1093.4999999999998
980,2012-09-07,986.1999999999999
981,2012-09-08,1058.3
982,2012-09-09,982.0
983,2012-09-10,983.0
984,2012-09-11,986.0
985,2012-09-12,985.0
986,2012-09-13,1031.3
987,2012-09-14,1129.9999999999998
988,2012-09-15,988.0
989,2012-09-16,989.0
990,2012-09-17,990.0
991,2012-09-18,1089.3
992,2012-09-19,1761.2000000000003
993,2012-09-20,1068.6
994,2012-09-21,1011.4
995,2012-09-22,995.0
996,2012-09-23,996.0
997,2012-09-24,997.0
998,2012-09-25,998.0
999,2012-09-26,999.0
1000,2012-09-27,1000.0
1001,2012-09-28,1031.1000000000001
1002,2012-09-29,1708.0999999999997
1003,2012-09-30,1003.8000000000001
1004,2012-10-01,1004.0
1005,2012-10-02,1005.0
1006,2012-10-03,1006.0
1007,2012-10-04,1007.0
1008,2012-10-05,1008.0
1009,2012-10-06,1074.4
1010,2012-10-07,1260.3000000000002
