,dates,values
216,2010-08-05,104.1
217,2010-08-06,121.80000000000001
218,2010-08-07,141.7
219,2010-08-08,155.8
220,2010-08-09,173.30000000000004
221,2010-08-10,106.89999999999999
222,2010-08-11,68.7
223,2010-08-12,91.30000000000001
224,2010-08-13,154.1
225,2010-08-14,144.9
226,2010-08-15,128.79999999999998
227,2010-08-16,122.4
228,2010-08-17,211.9
229,2010-08-18,113.6
230,2010-08-19,107.8
231,2010-08-20,183.99999999999997
232,2010-08-21,143.10000000000002
233,2010-08-22,185.50000000000003
234,2010-08-23,141.5
235,2010-08-24,164.90000000000003
236,2010-08-25,174.79999999999998
237,2010-08-26,111.6
238,2010-08-27,155.1
239,2010-08-28,236.5
240,2010-08-29,216.79999999999998
241,2010-08-30,249.3
242,2010-08-31,230.7
243,2010-09-01,119.6
244,2010-09-02,196.2
245,2010-09-03,129.3
246,2010-09-04,71.10000000000001
247,2010-09-05,193.3
248,2010-09-06,242.20000000000002
249,2010-09-07,299.4
250,2010-09-08,221.2
251,2010-09-09,198.2
252,2010-09-10,203.9
253,2010-09-11,383.20000000000005
254,2010-09-12,324.4
255,2010-09-13,367.79999999999995
256,2010-09-14,238.20000000000002
257,2010-09-15,319.19999999999993
258,2010-09-16,319.8
259,2010-09-17,385.9
260,2010-09-18,295.8
261,2010-09-19,346.3
262,2010-09-20,435.9
263,2010-09-21,381.5
264,2010-09-22,400.49999999999994
265,2010-09-23,418.90000000000003
266,2010-09-24,443.2
267,2010-09-25,378.20000000000005
268,2010-09-26,464.0
269,2010-09-27,325.6
270,2010-09-28,319.7
271,2010-09-29,391.7
272,2010-09-30,189.9
273,2010-10-01,263.3
274,2010-10-02,314.90000000000003
275,2010-10-03,348.09999999999997
276,2010-10-04,359.2
277,2010-10-05,456.2
278,2010-10-06,416.3
279,2010-10-07,394.00000000000006
280,2010-10-08,405.0
281,2010-10-09,398.5
282,2010-10-10,393.09999999999997
283,2010-10-11,377.00000000000006
284,2010-10-12,244.3
285,2010-10-13,153.1
286,2010-10-14,246.09999999999997
287,2010-10-15,100.4
288,2010-10-16,378.90000000000003
289,2010-10-17,492.1
290,2010-10-18,550.5999999999999
291,2010-10-19,643.5
292,2010-10-20,727.4
293,2010-10-21,685.0
294,2010-10-22,723.6999999999999
295,2010-10-23,396.2
296,2010-10-24,559.5
297,2010-10-25,660.8000000000001
298,2010-10-26,775.8
299,2010-10-27,809.1999999999999
300,2010-10-28,829.8
301,2010-10-29,864.3999999999999
302,2010-10-30,479.2
303,2010-10-31,741.5000000000001
304,2010-11-01,669.5999999999999
305,2010-11-02,685.3
306,2010-11-03,736.1000000000001
307,2010-11-04,558.6999999999999
308,2010-11-05,746.8
309,2010-11-06,773.4
310,2010-11-07,835.4999999999999
311,2010-11-08,841.6999999999999
312,2010-11-09,796.2
313,2010-11-10,679.0000000000001
314,2010-11-11,976.2
315,2010-11-12,984.3000000000001
316,2010-11-13,703.7
317,2010-11-14,356.2
318,2010-11-15,525.3
319,2010-11-16,570.4
320,2010-11-17,946.3000000000001
321,2010-11-18,896.9000000000001
322,2010-11-19,899.9999999999999
323,2010-11-20,956.5
324,2010-11-21,955.1999999999999
325,2010-11-22,955.1999999999999
326,2010-11-23,793.2
327,2010-11-24,891.6
328,2010-11-25,692.0
329,2010-11-26,521.6
330,2010-11-27,566.9999999999999
331,2010-11-28,231.70000000000002
332,2010-11-29,353.59999999999997
333,2010-11-30,359.9
334,2010-12-01,507.9
335,2010-12-02,821.0000000000001
336,2010-12-03,864.8000000000002
337,2010-12-04,1175.3
338,2010-12-05,1356.8
339,2010-12-06,1125.8999999999999
340,2010-12-07,949.3
341,2010-12-08,733.6
342,2010-12-09,758.1
343,2010-12-10,1107.3
344,2010-12-11,1548.4
345,2010-12-12,1327.8999999999999
346,2010-12-13,1254.3000000000002
347,2010-12-14,1099.1
348,2010-12-15,1363.6000000000001
349,2010-12-16,1969.9999999999998
350,2010-12-17,2318.9
351,2010-12-18,2197.2
352,2010-12-19,2039.8
353,2010-12-20,1778.0
354,2010-12-21,2834.6
355,2010-12-22,2527.2000000000003
356,2010-12-23,1855.0
357,2010-12-24,1479.2
358,2010-12-25,1163.4
359,2010-12-26,1187.1000000000001
360,2010-12-27,1154.2
361,2010-12-28,1174.3
362,2010-12-29,1130.2000000000003
363,2010-12-30,1225.8000000000002
364,2010-12-31,1263.4999999999998
365,2011-01-01,1077.1000000000001
366,2011-01-02,1114.3
367,2011-01-03,1030.7
368,2011-01-04,942.4
369,2011-01-05,831.3
370,2011-01-06,1023.4
371,2011-01-07,751.2
372,2011-01-08,953.1000000000001
373,2011-01-09,836.9000000000001
374,2011-01-10,724.0
375,2011-01-11,322.8
376,2011-01-12,608.9999999999999
377,2011-01-13,547.4
378,2011-01-14,360.20000000000005
379,2011-01-15,885.7
380,2011-01-16,969.3000000000001
381,2011-01-17,935.4
382,2011-01-18,823.5000000000001
383,2011-01-19,841.7
384,2011-01-20,838.3
385,2011-01-21,759.7
386,2011-01-22,770.5999999999999
387,2011-01-23,732.8
388,2011-01-24,609.7
389,2011-01-25,771.5
390,2011-01-26,692.4
391,2011-01-27,734.4999999999999
392,2011-01-28,763.0
393,2011-01-29,782.3
394,2011-01-30,814.0
395,2011-01-31,858.1000000000001
396,2011-02-01,838.9
397,2011-02-02,539.7
398,2011-02-03,647.7
399,2011-02-04,513.9
400,2011-02-05,397.6
401,2011-02-06,264.4
402,2011-02-07,408.49999999999994
403,2011-02-08,478.79999999999995
404,2011-02-09,604.5999999999999
405,2011-02-10,619.5999999999999
406,2011-02-11,440.8
407,2011-02-12,578.1999999999999
408,2011-02-13,682.4000000000001
409,2011-02-14,688.9
410,2011-02-15,498.8
411,2011-02-16,254.6
412,2011-02-17,574.4
413,2011-02-18,648.7
414,2011-02-19,377.8
415,2011-02-20,629.5
416,2011-02-21,669.9
417,2011-02-22,701.9999999999999
418,2011-02-23,688.4
419,2011-02-24,686.3
420,2011-02-25,584.3
421,2011-02-26,797.8
422,2011-02-27,416.8
423,2011-02-28,557.1999999999999
424,2011-03-01,565.1000000000001
425,2011-03-02,642.5
426,2011-03-03,629.9
427,2011-03-04,643.3999999999999
428,2011-03-05,644.1999999999998
429,2011-03-06,623.7
430,2011-03-07,626.2
431,2011-03-08,549.4000000000001
432,2011-03-09,291.2
433,2011-03-10,132.70000000000002
434,2011-03-11,425.1
435,2011-03-12,538.9
436,2011-03-13,546.8
437,2011-03-14,402.50000000000006
438,2011-03-15,451.5
439,2011-03-16,591.4
440,2011-03-17,557.3
441,2011-03-18,482.3999999999999
442,2011-03-19,548.5
443,2011-03-20,550.5999999999999
444,2011-03-21,241.8
445,2011-03-22,405.59999999999997
446,2011-03-23,356.70000000000005
447,2011-03-24,330.7
448,2011-03-25,317.6
449,2011-03-26,486.8
450,2011-03-27,511.99999999999994
451,2011-03-28,505.09999999999997
452,2011-03-29,423.40000000000003
453,2011-03-30,442.40000000000003
454,2011-03-31,397.20000000000005
455,2011-04-01,429.8
456,2011-04-02,396.79999999999995
457,2011-04-03,437.0
458,2011-04-04,418.59999999999997
459,2011-04-05,384.9
460,2011-04-06,385.6
461,2011-04-07,381.40000000000003
462,2011-04-08,375.8
463,2011-04-09,318.8
464,2011-04-10,205.39999999999998
465,2011-04-11,180.7
466,2011-04-12,171.09999999999997
467,2011-04-13,160.49999999999997
468,2011-04-14,229.9
469,2011-04-15,259.9
470,2011-04-16,278.0
471,2011-04-17,301.09999999999997
472,2011-04-18,299.2
473,2011-04-19,228.40000000000003
474,2011-04-20,75.0
475,2011-04-21,197.40000000000003
476,2011-04-22,192.40000000000003
477,2011-04-23,240.50000000000003
478,2011-04-24,209.6
479,2011-04-25,253.8
480,2011-04-26,245.39999999999998
481,2011-04-27,228.9
482,2011-04-28,236.49999999999997
483,2011-04-29,211.20000000000002
484,2011-04-30,195.10000000000002
485,2011-05-01,145.1
486,2011-05-02,149.60000000000002
487,2011-05-03,151.10000000000002
488,2011-05-04,166.7
489,2011-05-05,171.6
490,2011-05-06,126.1
491,2011-05-07,126.2
492,2011-05-08,123.9
493,2011-05-09,152.50000000000003
494,2011-05-10,158.20000000000002
495,2011-05-11,60.5
496,2011-05-12,95.29999999999998
497,2011-05-13,66.6
498,2011-05-14,128.8
499,2011-05-15,118.89999999999999
500,2011-05-16,117.29999999999998
501,2011-05-17,133.89999999999998
502,2011-05-18,117.7
503,2011-05-19,122.89999999999999
504,2011-05-20,101.89999999999998
505,2011-05-21,140.3
506,2011-05-22,84.89999999999999
507,2011-05-23,59.0
508,2011-05-24,96.39999999999999
509,2011-05-25,113.7
510,2011-05-26,125.8
511,2011-05-27,93.1
512,2011-05-28,97.0
513,2011-05-29,81.2
514,2011-05-30,90.5
515,2011-05-31,141.0
516,2011-06-01,126.1
517,2011-06-02,140.9
518,2011-06-03,108.39999999999999
519,2011-06-04,37.599999999999994
520,2011-06-05,49.60000000000001
521,2011-06-06,121.19999999999999
522,2011-06-07,65.8
523,2011-06-08,62.69999999999999
524,2011-06-09,62.8
525,2011-06-10,92.8
526,2011-06-11,127.99999999999999
527,2011-06-12,127.4
528,2011-06-13,107.5
529,2011-06-14,100.69999999999999
530,2011-06-15,121.39999999999999
531,2011-06-16,124.50000000000001
532,2011-06-17,53.4
533,2011-06-18,87.7
534,2011-06-19,63.099999999999994
535,2011-06-20,85.8
536,2011-06-21,75.0
537,2011-06-22,65.19999999999999
538,2011-06-23,99.00000000000001
539,2011-06-24,92.8
540,2011-06-25,122.9
541,2011-06-26,127.99999999999997
542,2011-06-27,142.70000000000002
543,2011-06-28,140.3
544,2011-06-29,128.6
545,2011-06-30,135.3
546,2011-07-01,121.0
547,2011-07-02,120.5
548,2011-07-03,75.7
549,2011-07-04,101.50000000000001
550,2011-07-05,73.89999999999999
551,2011-07-06,78.70000000000002
552,2011-07-07,114.5
553,2011-07-08,73.80000000000001
554,2011-07-09,49.4
555,2011-07-10,61.199999999999996
556,2011-07-11,72.19999999999999
557,2011-07-12,97.99999999999999
558,2011-07-13,73.9
559,2011-07-14,152.4
560,2011-07-15,167.70000000000002
561,2011-07-16,119.9
562,2011-07-17,107.00000000000001
563,2011-07-18,114.9
564,2011-07-19,99.7
565,2011-07-20,187.29999999999998
566,2011-07-21,154.50000000000003
567,2011-07-22,159.0
568,2011-07-23,188.3
569,2011-07-24,94.1
570,2011-07-25,67.10000000000001
571,2011-07-26,154.5
572,2011-07-27,182.7
573,2011-07-28,195.79999999999998
574,2011-07-29,203.79999999999998
575,2011-07-30,174.7
576,2011-07-31,144.9
577,2011-08-01,224.6
578,2011-08-02,193.60000000000002
579,2011-08-03,236.79999999999998
580,2011-08-04,240.90000000000003
581,2011-08-05,222.40000000000003
582,2011-08-06,91.5
583,2011-08-07,109.39999999999999
584,2011-08-08,113.69999999999999
585,2011-08-09,118.90000000000002
586,2011-08-10,117.2
587,2011-08-11,168.59999999999997
588,2011-08-12,221.2
589,2011-08-13,139.9
590,2011-08-14,211.59999999999997
591,2011-08-15,122.10000000000001
592,2011-08-16,205.29999999999998
593,2011-08-17,65.4
594,2011-08-18,119.3
595,2011-08-19,234.10000000000002
596,2011-08-20,287.0
597,2011-08-21,291.6
598,2011-08-22,302.6
599,2011-08-23,330.2
600,2011-08-24,303.6000000000001
601,2011-08-25,342.5
602,2011-08-26,351.79999999999995
603,2011-08-27,338.6
604,2011-08-28,352.6
605,2011-08-29,288.8
606,2011-08-30,301.40000000000003
607,2011-08-31,341.20000000000005
608,2011-09-01,345.6
609,2011-09-02,382.4
610,2011-09-03,337.20000000000005
611,2011-09-04,214.9
612,2011-09-05,296.1
613,2011-09-06,183.7
614,2011-09-07,313.9
615,2011-09-08,288.90000000000003
616,2011-09-09,298.7
617,2011-09-10,267.7
618,2011-09-11,261.29999999999995
619,2011-09-12,309.79999999999995
620,2011-09-13,280.7
621,2011-09-14,347.1000000000001
622,2011-09-15,356.90000000000003
623,2011-09-16,261.8
624,2011-09-17,306.8
625,2011-09-18,388.8
626,2011-09-19,399.7
627,2011-09-20,271.2
628,2011-09-21,329.49999999999994
629,2011-09-22,392.0
630,2011-09-23,406.79999999999995
631,2011-09-24,314.20000000000005
632,2011-09-25,340.90000000000003
633,2011-09-26,348.20000000000005
634,2011-09-27,333.09999999999997
635,2011-09-28,126.0
636,2011-09-29,208.4
637,2011-09-30,233.60000000000002
638,2011-10-01,111.7
639,2011-10-02,335.80000000000007
640,2011-10-03,417.7
641,2011-10-04,447.3
642,2011-10-05,250.60000000000002
643,2011-10-06,176.89999999999998
644,2011-10-07,254.3
645,2011-10-08,406.20000000000005
646,2011-10-09,317.09999999999997
647,2011-10-10,334.50000000000006
648,2011-10-11,364.0
649,2011-10-12,463.59999999999997
650,2011-10-13,427.50000000000006
651,2011-10-14,416.0
652,2011-10-15,418.59999999999997
653,2011-10-16,475.79999999999995
654,2011-10-17,481.90000000000003
655,2011-10-18,512.6999999999999
656,2011-10-19,533.6
657,2011-10-20,539.3
658,2011-10-21,481.1
659,2011-10-22,294.09999999999997
660,2011-10-23,535.7
661,2011-10-24,444.1
662,2011-10-25,280.3
663,2011-10-26,452.3
664,2011-10-27,470.29999999999995
665,2011-10-28,364.1
666,2011-10-29,367.09999999999997
667,2011-10-30,458.5
668,2011-10-31,522.4
669,2011-11-01,547.5
670,2011-11-02,482.5
671,2011-11-03,551.9000000000001
672,2011-11-04,570.2
673,2011-11-05,577.5
674,2011-11-06,456.20000000000005
675,2011-11-07,408.0999999999999
676,2011-11-08,381.79999999999995
677,2011-11-09,522.4
678,2011-11-10,485.9
679,2011-11-11,545.1
680,2011-11-12,628.1000000000001
681,2011-11-13,590.4
682,2011-11-14,659.7
683,2011-11-15,684.5000000000001
684,2011-11-16,281.6
685,2011-11-17,560.0000000000001
686,2011-11-18,634.1999999999999
687,2011-11-19,599.5
688,2011-11-20,254.9
689,2011-11-21,364.1
690,2011-11-22,226.0
691,2011-11-23,588.0999999999999
692,2011-11-24,352.3
693,2011-11-25,199.1
694,2011-11-26,499.5
695,2011-11-27,559.9
696,2011-11-28,533.1999999999999
697,2011-11-29,562.0999999999999
698,2011-11-30,303.1000000000001
699,2011-12-01,652.6
700,2011-12-02,583.3000000000002
701,2011-12-03,602.4
702,2011-12-04,695.3
703,2011-12-05,658.5
704,2011-12-06,626.4
705,2011-12-07,638.6999999999999
706,2011-12-08,594.9999999999999
707,2011-12-09,594.4000000000001
708,2011-12-10,415.80000000000007
709,2011-12-11,495.90000000000003
710,2011-12-12,696.4
711,2011-12-13,643.8000000000001
712,2011-12-14,685.3
713,2011-12-15,662.0999999999999
714,2011-12-16,665.5
715,2011-12-17,589.1
716,2011-12-18,313.2
717,2011-12-19,415.2
718,2011-12-20,680.4
719,2011-12-21,554.0
720,2011-12-22,612.1999999999999
721,2011-12-23,651.3000000000001
722,2011-12-24,753.8000000000001
723,2011-12-25,593.8000000000001
724,2011-12-26,381.0
725,2011-12-27,633.0999999999999
726,2011-12-28,682.1
727,2011-12-29,729.7
728,2011-12-30,710.1000000000001
729,2011-12-31,725.7
730,2012-01-01,760.0999999999999
731,2012-01-02,752.3
732,2012-01-03,621.0000000000001
733,2012-01-04,593.6999999999999
734,2012-01-05,648.4999999999999
735,2012-01-06,627.3
736,2012-01-07,571.2
737,2012-01-08,291.59999999999997
738,2012-01-09,597.3000000000001
739,2012-01-10,452.9
740,2012-01-11,520.6999999999999
741,2012-01-12,638.6
742,2012-01-13,613.2
743,2012-01-14,678.9000000000001
744,2012-01-15,624.8
745,2012-01-16,641.4
746,2012-01-17,700.6999999999999
747,2012-01-18,577.2
748,2012-01-19,700.8
749,2012-01-20,671.9000000000001
750,2012-01-21,654.5999999999999
751,2012-01-22,679.9
752,2012-01-23,668.5
753,2012-01-24,593.8
754,2012-01-25,568.0999999999999
755,2012-01-26,541.5
756,2012-01-27,668.1
757,2012-01-28,514.0
758,2012-01-29,585.3
759,2012-01-30,370.3
760,2012-01-31,665.9999999999999
761,2012-02-01,586.6
762,2012-02-02,307.90000000000003
763,2012-02-03,404.5
764,2012-02-04,668.6999999999999
765,2012-02-05,655.4000000000001
766,2012-02-06,629.3
767,2012-02-07,540.1
768,2012-02-08,524.4999999999999
769,2012-02-09,478.2
770,2012-02-10,503.9
771,2012-02-11,488.6
772,2012-02-12,566.3000000000001
773,2012-02-13,574.1
774,2012-02-14,588.9
775,2012-02-15,582.9
776,2012-02-16,452.3
777,2012-02-17,568.4
778,2012-02-18,519.4
779,2012-02-19,453.4
780,2012-02-20,248.7
781,2012-02-21,543.8
782,2012-02-22,518.9000000000001
783,2012-02-23,574.8
784,2012-02-24,635.2
785,2012-02-25,598.0
786,2012-02-26,257.4
787,2012-02-27,201.6
788,2012-02-28,169.6
789,2012-02-29,175.4
790,2012-03-01,163.2
791,2012-03-02,221.10000000000002
792,2012-03-03,278.8
793,2012-03-04,592.5
794,2012-03-05,1223.5
795,2012-03-06,1075.0999999999997
796,2012-03-07,474.70000000000005
797,2012-03-08,-169.89999999999995
798,2012-03-09,184.1
799,2012-03-10,753.4999999999999
800,2012-03-11,8028.800000000001
801,2012-03-12,20244.4
802,2012-03-13,18805.499999999996
803,2012-03-14,10946.6
804,2012-03-15,7252.8
805,2012-03-16,2801.2000000000003
806,2012-03-17,3083.4000000000005
807,2012-03-18,2112.3
808,2012-03-19,1343.2
809,2012-03-20,1258.3999999999999
810,2012-03-21,1010.6
811,2012-03-22,845.3000000000001
812,2012-03-23,720.5
813,2012-03-24,710.1999999999999
814,2012-03-25,896.9999999999999
815,2012-03-26,864.7
816,2012-03-27,521.4
817,2012-03-28,575.6999999999999
818,2012-03-29,761.6
819,2012-03-30,756.1999999999999
820,2012-03-31,701.3000000000001
821,2012-04-01,536.7
822,2012-04-02,678.6
823,2012-04-03,615.4999999999999
824,2012-04-04,665.6000000000001
825,2012-04-05,648.7
826,2012-04-06,569.0999999999999
827,2012-04-07,556.9000000000001
828,2012-04-08,382.7
829,2012-04-09,405.3
830,2012-04-10,445.4
831,2012-04-11,457.2
832,2012-04-12,482.09999999999997
833,2012-04-13,442.99999999999994
834,2012-04-14,220.7
835,2012-04-15,394.5
836,2012-04-16,424.20000000000005
837,2012-04-17,402.09999999999997
838,2012-04-18,263.5
839,2012-04-19,264.0
840,2012-04-20,237.39999999999998
841,2012-04-21,321.59999999999997
842,2012-04-22,231.29999999999998
843,2012-04-23,266.8
844,2012-04-24,172.7
845,2012-04-25,161.4
846,2012-04-26,152.89999999999998
847,2012-04-27,237.0
848,2012-04-28,237.4
849,2012-04-29,269.09999999999997
850,2012-04-30,213.2
851,2012-05-01,227.00000000000003
852,2012-05-02,151.99999999999997
853,2012-05-03,222.4
854,2012-05-04,196.9
855,2012-05-05,196.4
856,2012-05-06,158.10000000000002
857,2012-05-07,127.70000000000002
858,2012-05-08,233.29999999999998
859,2012-05-09,206.3
860,2012-05-10,234.4
861,2012-05-11,218.29999999999998
862,2012-05-12,173.8
863,2012-05-13,129.2
864,2012-05-14,177.7
865,2012-05-15,184.9
866,2012-05-16,177.7
867,2012-05-17,178.20000000000005
868,2012-05-18,175.70000000000002
869,2012-05-19,155.29999999999998
870,2012-05-20,174.20000000000002
871,2012-05-21,159.9
872,2012-05-22,142.7
873,2012-05-23,177.3
874,2012-05-24,93.80000000000001
875,2012-05-25,57.199999999999996
876,2012-05-26,84.00000000000001
877,2012-05-27,129.9
878,2012-05-28,133.5
879,2012-05-29,151.50000000000003
880,2012-05-30,145.4
881,2012-05-31,155.8
882,2012-06-01,85.0
883,2012-06-02,64.2
884,2012-06-03,87.7
885,2012-06-04,94.80000000000001
886,2012-06-05,81.80000000000001
887,2012-06-06,141.7
888,2012-06-07,132.40000000000003
889,2012-06-08,140.3
890,2012-06-09,126.50000000000001
891,2012-06-10,129.8
892,2012-06-11,121.1
893,2012-06-12,138.8
894,2012-06-13,136.0
895,2012-06-14,110.59999999999998
896,2012-06-15,98.9
897,2012-06-16,48.400000000000006
898,2012-06-17,93.6
899,2012-06-18,85.59999999999998
900,2012-06-19,83.5
901,2012-06-20,81.9
902,2012-06-21,104.00000000000001
903,2012-06-22,92.9
904,2012-06-23,91.0
905,2012-06-24,93.6
906,2012-06-25,73.3
907,2012-06-26,110.60000000000002
908,2012-06-27,136.2
909,2012-06-28,99.39999999999999
910,2012-06-29,101.3
911,2012-06-30,108.2
912,2012-07-01,93.1
913,2012-07-02,96.30000000000001
914,2012-07-03,107.10000000000001
915,2012-07-04,110.4
916,2012-07-05,154.6
917,2012-07-06,153.50000000000003
918,2012-07-07,162.70000000000002
919,2012-07-08,148.7
920,2012-07-09,105.69999999999999
921,2012-07-10,52.6
922,2012-07-11,128.5
923,2012-07-12,82.2
924,2012-07-13,60.6
925,2012-07-14,99.9
926,2012-07-15,84.4
927,2012-07-16,99.8
928,2012-07-17,108.89999999999999
929,2012-07-18,154.49999999999997
930,2012-07-19,168.0
931,2012-07-20,182.1
932,2012-07-21,168.8
933,2012-07-22,150.9
934,2012-07-23,215.70000000000002
935,2012-07-24,154.4
936,2012-07-25,108.1
937,2012-07-26,170.6
938,2012-07-27,96.9
939,2012-07-28,124.89999999999999
940,2012-07-29,191.7
941,2012-07-30,218.5
942,2012-07-31,216.0
943,2012-08-01,223.10000000000002
944,2012-08-02,169.60000000000002
945,2012-08-03,199.40000000000003
946,2012-08-04,185.70000000000002
947,2012-08-05,183.90000000000003
948,2012-08-06,194.1
