,dates,values
310,2010-11-07,0.0
311,2010-11-08,5.300000000000001
312,2010-11-09,66.2
313,2010-11-10,0.0
314,2010-11-11,269.79999999999995
315,2010-11-12,0.0
316,2010-11-13,34.9
317,2010-11-14,943.6
318,2010-11-15,3168.0
319,2010-11-16,88.49999999999999
320,2010-11-17,0.0
321,2010-11-18,0.0
322,2010-11-19,0.0
323,2010-11-20,0.0
324,2010-11-21,0.0
325,2010-11-22,0.0
326,2010-11-23,0.0
327,2010-11-24,0.0
328,2010-11-25,157.2
329,2010-11-26,126.0
330,2010-11-27,4.4
331,2010-11-28,1910.0
332,2010-11-29,6798.3
333,2010-11-30,2752.9
334,2010-12-01,3002.5
335,2010-12-02,654.8
336,2010-12-03,2827.7
337,2010-12-04,0.0
338,2010-12-05,318.2
339,2010-12-06,0.0
340,2010-12-07,176.3
341,2010-12-08,79.3
342,2010-12-09,5094.5
343,2010-12-10,525.6999999999999
344,2010-12-11,0.0
345,2010-12-12,0.0
346,2010-12-13,0.0
347,2010-12-14,0.0
348,2010-12-15,8.3
349,2010-12-16,2773.5
350,2010-12-17,0.0
351,2010-12-18,145.89999999999998
352,2010-12-19,1713.7
353,2010-12-20,8571.599999999999
354,2010-12-21,288.1
355,2010-12-22,0.0
356,2010-12-23,0.0
357,2010-12-24,0.0
358,2010-12-25,0.0
359,2010-12-26,478.70000000000005
360,2010-12-27,0.0
361,2010-12-28,0.0
362,2010-12-29,0.0
363,2010-12-30,0.0
364,2010-12-31,0.0
365,2011-01-01,0.0
366,2011-01-02,180.5
367,2011-01-03,0.0
368,2011-01-04,0.0
369,2011-01-05,0.0
370,2011-01-06,42.0
371,2011-01-07,0.0
372,2011-01-08,0.0
373,2011-01-09,10.1
374,2011-01-10,350.69999999999993
375,2011-01-11,203.10000000000002
376,2011-01-12,683.4999999999999
377,2011-01-13,991.3
378,2011-01-14,611.5999999999999
379,2011-01-15,726.0
380,2011-01-16,0.0
381,2011-01-17,0.0
382,2011-01-18,0.0
383,2011-01-19,0.0
384,2011-01-20,0.0
385,2011-01-21,0.0
386,2011-01-22,17.2
387,2011-01-23,1805.7000000000003
388,2011-01-24,0.0
389,2011-01-25,0.0
390,2011-01-26,0.0
391,2011-01-27,0.0
392,2011-01-28,0.0
393,2011-01-29,0.0
394,2011-01-30,0.0
395,2011-01-31,0.0
396,2011-02-01,0.0
397,2011-02-02,239.79999999999998
398,2011-02-03,6154.7
399,2011-02-04,93.69999999999999
400,2011-02-05,3312.1000000000004
401,2011-02-06,1374.1000000000001
402,2011-02-07,72.0
403,2011-02-08,0.0
404,2011-02-09,0.0
405,2011-02-10,0.0
406,2011-02-11,49.4
407,2011-02-12,2648.8
408,2011-02-13,0.0
409,2011-02-14,0.0
410,2011-02-15,0.0
411,2011-02-16,28.6
412,2011-02-17,3100.8999999999996
413,2011-02-18,46.0
414,2011-02-19,162.0
415,2011-02-20,1111.0
416,2011-02-21,0.0
417,2011-02-22,0.0
418,2011-02-23,0.0
419,2011-02-24,0.0
420,2011-02-25,0.0
421,2011-02-26,2.2
422,2011-02-27,166.1
423,2011-02-28,16.4
424,2011-03-01,775.1
425,2011-03-02,0.0
426,2011-03-03,0.0
427,2011-03-04,0.0
428,2011-03-05,0.0
429,2011-03-06,0.0
430,2011-03-07,0.0
431,2011-03-08,0.0
432,2011-03-09,8.9
433,2011-03-10,812.3000000000001
434,2011-03-11,2223.2999999999997
435,2011-03-12,21.6
436,2011-03-13,0.0
437,2011-03-14,2469.4
438,2011-03-15,27.4
439,2011-03-16,0.0
440,2011-03-17,31.5
441,2011-03-18,0.0
442,2011-03-19,0.0
443,2011-03-20,0.0
444,2011-03-21,25.1
445,2011-03-22,1152.9000000000003
446,2011-03-23,218.39999999999998
447,2011-03-24,315.7
448,2011-03-25,615.5
449,2011-03-26,0.0
450,2011-03-27,0.0
451,2011-03-28,0.0
452,2011-03-29,0.0
453,2011-03-30,70.3
454,2011-03-31,327.7
455,2011-04-01,0.0
456,2011-04-02,0.0
457,2011-04-03,0.0
458,2011-04-04,0.0
459,2011-04-05,0.0
460,2011-04-06,0.0
461,2011-04-07,0.0
462,2011-04-08,0.0
463,2011-04-09,0.0
464,2011-04-10,926.5
465,2011-04-11,247.00000000000003
466,2011-04-12,217.2
467,2011-04-13,573.3000000000001
468,2011-04-14,42.099999999999994
469,2011-04-15,0.3
470,2011-04-16,55.900000000000006
471,2011-04-17,0.0
472,2011-04-18,0.0
473,2011-04-19,0.0
474,2011-04-20,96.10000000000001
475,2011-04-21,265.40000000000003
476,2011-04-22,2.1
477,2011-04-23,0.0
478,2011-04-24,0.0
479,2011-04-25,0.0
480,2011-04-26,0.0
481,2011-04-27,0.0
482,2011-04-28,0.0
483,2011-04-29,0.0
484,2011-04-30,0.0
485,2011-05-01,0.0
486,2011-05-02,366.3
487,2011-05-03,19.7
488,2011-05-04,41.9
489,2011-05-05,12.700000000000001
490,2011-05-06,0.0
491,2011-05-07,0.0
492,2011-05-08,0.0
493,2011-05-09,0.0
494,2011-05-10,6.3
495,2011-05-11,223.9
496,2011-05-12,199.89999999999998
497,2011-05-13,261.90000000000003
498,2011-05-14,66.7
499,2011-05-15,0.0
500,2011-05-16,0.0
501,2011-05-17,0.0
502,2011-05-18,0.0
503,2011-05-19,0.0
504,2011-05-20,0.0
505,2011-05-21,0.0
506,2011-05-22,0.0
507,2011-05-23,1351.6
508,2011-05-24,410.5
509,2011-05-25,12.600000000000001
510,2011-05-26,0.0
511,2011-05-27,0.0
512,2011-05-28,0.0
513,2011-05-29,0.0
514,2011-05-30,0.0
515,2011-05-31,0.0
516,2011-06-01,0.0
517,2011-06-02,0.0
518,2011-06-03,0.0
519,2011-06-04,104.8
520,2011-06-05,231.89999999999998
521,2011-06-06,223.20000000000002
522,2011-06-07,18.7
523,2011-06-08,296.20000000000005
524,2011-06-09,27.5
525,2011-06-10,0.0
526,2011-06-11,0.0
527,2011-06-12,0.0
528,2011-06-13,0.0
529,2011-06-14,0.0
530,2011-06-15,0.0
531,2011-06-16,0.0
532,2011-06-17,23.599999999999998
533,2011-06-18,83.1
534,2011-06-19,17.6
535,2011-06-20,109.80000000000001
536,2011-06-21,338.7
537,2011-06-22,745.1
538,2011-06-23,250.6
539,2011-06-24,14.900000000000002
540,2011-06-25,21.8
541,2011-06-26,3.4
542,2011-06-27,1.6
543,2011-06-28,0.0
544,2011-06-29,0.0
545,2011-06-30,0.0
546,2011-07-01,14.7
547,2011-07-02,14.7
548,2011-07-03,4.0
549,2011-07-04,1331.5
550,2011-07-05,459.29999999999995
551,2011-07-06,472.5
552,2011-07-07,621.0000000000001
553,2011-07-08,17.5
554,2011-07-09,120.2
555,2011-07-10,24.300000000000004
556,2011-07-11,73.5
557,2011-07-12,0.0
558,2011-07-13,0.0
559,2011-07-14,94.2
560,2011-07-15,1.7
561,2011-07-16,1.7
562,2011-07-17,15.599999999999998
563,2011-07-18,362.20000000000005
564,2011-07-19,167.90000000000003
565,2011-07-20,0.0
566,2011-07-21,4.0
567,2011-07-22,0.0
568,2011-07-23,0.0
569,2011-07-24,3.3
570,2011-07-25,900.4
571,2011-07-26,592.0
572,2011-07-27,20.5
573,2011-07-28,3.5
574,2011-07-29,0.0
575,2011-07-30,0.0
576,2011-07-31,68.5
577,2011-08-01,26.0
578,2011-08-02,1.6
579,2011-08-03,0.0
580,2011-08-04,0.0
581,2011-08-05,0.0
582,2011-08-06,589.8
583,2011-08-07,533.1
584,2011-08-08,457.30000000000007
585,2011-08-09,187.1
586,2011-08-10,11.8
587,2011-08-11,47.8
588,2011-08-12,0.0
589,2011-08-13,0.0
590,2011-08-14,0.3
591,2011-08-15,0.0
592,2011-08-16,1.5
593,2011-08-17,235.7
594,2011-08-18,3871.2
595,2011-08-19,405.30000000000007
596,2011-08-20,6.9
597,2011-08-21,4.8
598,2011-08-22,0.0
599,2011-08-23,0.0
600,2011-08-24,0.0
601,2011-08-25,0.0
602,2011-08-26,0.0
603,2011-08-27,0.0
604,2011-08-28,0.0
605,2011-08-29,0.0
606,2011-08-30,53.7
607,2011-08-31,0.0
608,2011-09-01,0.0
609,2011-09-02,0.0
610,2011-09-03,0.0
611,2011-09-04,0.0
612,2011-09-05,296.7
613,2011-09-06,200.79999999999998
614,2011-09-07,1010.6999999999999
615,2011-09-08,0.0
616,2011-09-09,2.1
617,2011-09-10,30.199999999999996
618,2011-09-11,4.0
619,2011-09-12,340.5
620,2011-09-13,0.0
621,2011-09-14,0.0
622,2011-09-15,0.0
623,2011-09-16,0.0
624,2011-09-17,0.0
625,2011-09-18,0.0
626,2011-09-19,0.0
627,2011-09-20,13.900000000000002
628,2011-09-21,118.89999999999999
629,2011-09-22,0.0
630,2011-09-23,0.0
631,2011-09-24,0.0
632,2011-09-25,21.7
633,2011-09-26,0.0
634,2011-09-27,0.3
635,2011-09-28,60.3
636,2011-09-29,1243.6
637,2011-09-30,697.3
638,2011-10-01,223.00000000000003
639,2011-10-02,325.09999999999997
640,2011-10-03,207.0
641,2011-10-04,0.0
642,2011-10-05,0.0
643,2011-10-06,128.7
644,2011-10-07,636.1
645,2011-10-08,179.6
646,2011-10-09,0.8
647,2011-10-10,169.60000000000002
648,2011-10-11,0.0
649,2011-10-12,0.0
650,2011-10-13,0.0
651,2011-10-14,0.0
652,2011-10-15,0.0
653,2011-10-16,0.0
654,2011-10-17,0.0
655,2011-10-18,0.0
656,2011-10-19,0.0
657,2011-10-20,0.0
658,2011-10-21,0.0
659,2011-10-22,0.0
660,2011-10-23,0.0
661,2011-10-24,0.0
662,2011-10-25,415.2
663,2011-10-26,195.5
664,2011-10-27,0.0
665,2011-10-28,0.0
666,2011-10-29,265.90000000000003
667,2011-10-30,14.600000000000001
668,2011-10-31,0.0
669,2011-11-01,0.0
670,2011-11-02,0.0
671,2011-11-03,0.0
672,2011-11-04,0.0
673,2011-11-05,0.0
674,2011-11-06,0.0
675,2011-11-07,59.400000000000006
676,2011-11-08,289.8
677,2011-11-09,1249.7
678,2011-11-10,1625.9
679,2011-11-11,64.4
680,2011-11-12,0.0
681,2011-11-13,0.0
682,2011-11-14,0.0
683,2011-11-15,0.0
684,2011-11-16,0.0
685,2011-11-17,0.0
686,2011-11-18,0.0
687,2011-11-19,0.0
688,2011-11-20,381.69999999999993
689,2011-11-21,623.1
690,2011-11-22,0.0
691,2011-11-23,374.7
692,2011-11-24,0.0
693,2011-11-25,1525.6000000000001
694,2011-11-26,5381.799999999999
695,2011-11-27,590.6
696,2011-11-28,0.0
697,2011-11-29,0.0
698,2011-11-30,1314.5
699,2011-12-01,1171.9
700,2011-12-02,0.0
701,2011-12-03,0.0
702,2011-12-04,14.0
703,2011-12-05,0.0
704,2011-12-06,0.0
705,2011-12-07,0.0
706,2011-12-08,0.0
707,2011-12-09,0.0
708,2011-12-10,7.8
709,2011-12-11,279.59999999999997
710,2011-12-12,420.59999999999997
711,2011-12-13,0.0
712,2011-12-14,0.0
713,2011-12-15,0.0
714,2011-12-16,0.0
715,2011-12-17,10.600000000000001
716,2011-12-18,28.8
717,2011-12-19,1852.1000000000001
718,2011-12-20,281.3
719,2011-12-21,0.0
720,2011-12-22,0.0
721,2011-12-23,520.4999999999999
722,2011-12-24,0.0
723,2011-12-25,607.6
724,2011-12-26,753.9
725,2011-12-27,183.4
726,2011-12-28,0.0
727,2011-12-29,13.3
728,2011-12-30,0.0
729,2011-12-31,0.0
730,2012-01-01,0.0
731,2012-01-02,0.0
732,2012-01-03,1.0
733,2012-01-04,0.0
734,2012-01-05,0.3
735,2012-01-06,0.0
736,2012-01-07,0.0
737,2012-01-08,138.9
738,2012-01-09,144.70000000000002
739,2012-01-10,0.0
740,2012-01-11,0.0
741,2012-01-12,31.400000000000002
742,2012-01-13,0.0
743,2012-01-14,0.0
744,2012-01-15,0.0
745,2012-01-16,0.0
746,2012-01-17,24.9
747,2012-01-18,0.0
748,2012-01-19,20.799999999999997
749,2012-01-20,0.0
750,2012-01-21,4.0
751,2012-01-22,19.7
752,2012-01-23,0.0
753,2012-01-24,0.0
754,2012-01-25,0.0
755,2012-01-26,0.0
756,2012-01-27,0.0
757,2012-01-28,0.0
758,2012-01-29,0.6
759,2012-01-30,3898.9999999999995
760,2012-01-31,658.7
761,2012-02-01,0.0
762,2012-02-02,48.3
763,2012-02-03,990.8999999999999
764,2012-02-04,61.1
765,2012-02-05,0.0
766,2012-02-06,0.0
767,2012-02-07,0.0
768,2012-02-08,0.0
769,2012-02-09,39.6
770,2012-02-10,641.5
771,2012-02-11,45.3
772,2012-02-12,39.599999999999994
773,2012-02-13,26.300000000000004
774,2012-02-14,0.0
775,2012-02-15,0.0
776,2012-02-16,3.1
777,2012-02-17,1559.3000000000002
778,2012-02-18,387.30000000000007
779,2012-02-19,0.0
780,2012-02-20,89.8
781,2012-02-21,61.400000000000006
782,2012-02-22,0.0
783,2012-02-23,204.39999999999998
784,2012-02-24,0.0
785,2012-02-25,0.0
786,2012-02-26,104.5
787,2012-02-27,668.5999999999999
788,2012-02-28,732.4000000000001
789,2012-02-29,2877.6
790,2012-03-01,5408.9
791,2012-03-02,2559.7999999999997
792,2012-03-03,2644.2999999999997
793,2012-03-04,12317.300000000001
794,2012-03-05,371.0
795,2012-03-06,0.0
796,2012-03-07,70.39999999999999
797,2012-03-08,0.0
798,2012-03-09,184.3
799,2012-03-10,0.0
800,2012-03-11,0.0
801,2012-03-12,0.0
802,2012-03-13,0.0
803,2012-03-14,0.0
804,2012-03-15,596.3
805,2012-03-16,2345.7000000000003
806,2012-03-17,1060.8999999999999
807,2012-03-18,0.0
808,2012-03-19,0.0
809,2012-03-20,0.0
810,2012-03-21,0.0
811,2012-03-22,0.0
812,2012-03-23,0.0
813,2012-03-24,19.3
814,2012-03-25,0.0
815,2012-03-26,0.0
816,2012-03-27,0.0
817,2012-03-28,826.5
818,2012-03-29,138.09999999999997
819,2012-03-30,0.0
820,2012-03-31,0.0
821,2012-04-01,0.0
822,2012-04-02,337.09999999999997
823,2012-04-03,0.0
824,2012-04-04,0.0
825,2012-04-05,0.0
826,2012-04-06,0.0
827,2012-04-07,0.0
828,2012-04-08,0.0
829,2012-04-09,0.0
830,2012-04-10,2.8
831,2012-04-11,0.0
832,2012-04-12,0.0
833,2012-04-13,0.0
834,2012-04-14,0.0
835,2012-04-15,0.0
836,2012-04-16,2.9
837,2012-04-17,0.0
838,2012-04-18,201.0
839,2012-04-19,502.99999999999994
840,2012-04-20,574.4999999999999
841,2012-04-21,2.0
842,2012-04-22,35.9
843,2012-04-23,108.0
844,2012-04-24,45.1
845,2012-04-25,42.4
846,2012-04-26,0.4
847,2012-04-27,0.0
848,2012-04-28,0.0
849,2012-04-29,0.0
850,2012-04-30,0.0
851,2012-05-01,0.0
852,2012-05-02,812.9000000000001
853,2012-05-03,334.5
854,2012-05-04,3.4
855,2012-05-05,0.0
856,2012-05-06,3.4
857,2012-05-07,5.1
858,2012-05-08,3.6999999999999997
859,2012-05-09,0.0
860,2012-05-10,0.0
861,2012-05-11,133.5
862,2012-05-12,0.0
863,2012-05-13,0.0
864,2012-05-14,2.7
865,2012-05-15,0.0
866,2012-05-16,0.0
867,2012-05-17,0.0
868,2012-05-18,0.0
869,2012-05-19,0.0
870,2012-05-20,0.0
871,2012-05-21,0.0
872,2012-05-22,0.0
873,2012-05-23,0.0
874,2012-05-24,0.3
875,2012-05-25,1610.4
876,2012-05-26,323.4
877,2012-05-27,137.2
878,2012-05-28,4.5
879,2012-05-29,0.0
880,2012-05-30,0.0
881,2012-05-31,2.9
882,2012-06-01,0.0
883,2012-06-02,0.0
884,2012-06-03,1309.9999999999998
885,2012-06-04,3.0999999999999996
886,2012-06-05,542.2
887,2012-06-06,0.5
888,2012-06-07,0.0
889,2012-06-08,0.3
890,2012-06-09,0.0
891,2012-06-10,0.0
892,2012-06-11,0.0
893,2012-06-12,0.0
894,2012-06-13,0.0
895,2012-06-14,0.0
896,2012-06-15,0.3
897,2012-06-16,46.6
898,2012-06-17,210.20000000000002
899,2012-06-18,31.8
900,2012-06-19,61.7
901,2012-06-20,0.0
902,2012-06-21,2.6
903,2012-06-22,310.40000000000003
904,2012-06-23,140.1
905,2012-06-24,7.4
906,2012-06-25,27.5
907,2012-06-26,38.7
908,2012-06-27,0.0
909,2012-06-28,0.0
910,2012-06-29,34.300000000000004
911,2012-06-30,226.2
912,2012-07-01,100.1
913,2012-07-02,426.50000000000006
914,2012-07-03,0.8
915,2012-07-04,32.5
916,2012-07-05,3.4
917,2012-07-06,1.7
918,2012-07-07,1.7
919,2012-07-08,0.0
920,2012-07-09,0.0
921,2012-07-10,154.0
922,2012-07-11,3611.9000000000005
923,2012-07-12,46.900000000000006
924,2012-07-13,1222.8999999999999
925,2012-07-14,2.0
926,2012-07-15,301.40000000000003
927,2012-07-16,77.19999999999999
928,2012-07-17,1.8
929,2012-07-18,0.0
930,2012-07-19,52.9
931,2012-07-20,0.0
932,2012-07-21,3.9
933,2012-07-22,0.0
934,2012-07-23,0.0
935,2012-07-24,0.0
936,2012-07-25,0.0
937,2012-07-26,324.90000000000003
938,2012-07-27,104.99999999999999
939,2012-07-28,549.8000000000001
940,2012-07-29,22.800000000000004
941,2012-07-30,2.3
942,2012-07-31,0.0
943,2012-08-01,0.0
944,2012-08-02,0.0
945,2012-08-03,0.0
946,2012-08-04,10.1
947,2012-08-05,33.5
948,2012-08-06,108.20000000000002
949,2012-08-07,0.0
950,2012-08-08,0.0
951,2012-08-09,711.5
952,2012-08-10,156.79999999999998
953,2012-08-11,3.5
954,2012-08-12,0.0
955,2012-08-13,0.0
956,2012-08-14,0.0
957,2012-08-15,1.2
958,2012-08-16,1.7000000000000002
959,2012-08-17,526.8000000000001
960,2012-08-18,1063.7
961,2012-08-19,85.9
962,2012-08-20,0.0
963,2012-08-21,0.0
964,2012-08-22,0.3
965,2012-08-23,292.2
966,2012-08-24,856.1
967,2012-08-25,415.8
968,2012-08-26,59.0
969,2012-08-27,0.0
970,2012-08-28,0.0
971,2012-08-29,0.0
972,2012-08-30,1.5999999999999999
973,2012-08-31,42.99999999999999
974,2012-09-01,204.60000000000002
975,2012-09-02,3.5
976,2012-09-03,0.0
977,2012-09-04,0.0
978,2012-09-05,0.0
979,2012-09-06,114.5
980,2012-09-07,6.2
981,2012-09-08,77.3
982,2012-09-09,0.0
983,2012-09-10,0.0
984,2012-09-11,2.0
985,2012-09-12,0.0
986,2012-09-13,45.3
987,2012-09-14,142.99999999999997
988,2012-09-15,0.0
989,2012-09-16,0.0
990,2012-09-17,0.0
991,2012-09-18,98.3
992,2012-09-19,769.2
993,2012-09-20,75.6
994,2012-09-21,17.4
995,2012-09-22,0.0
996,2012-09-23,0.0
997,2012-09-24,0.0
998,2012-09-25,0.0
999,2012-09-26,0.0
1000,2012-09-27,0.0
1001,2012-09-28,30.1
1002,2012-09-29,706.1
1003,2012-09-30,0.8
1004,2012-10-01,0.0
1005,2012-10-02,0.0
1006,2012-10-03,0.0
1007,2012-10-04,0.0
1008,2012-10-05,0.0
1009,2012-10-06,65.39999999999999
1010,2012-10-07,250.3
1011,2012-10-08,0.0
1012,2012-10-09,0.0
1013,2012-10-10,0.0
1014,2012-10-11,414.0
1015,2012-10-12,1368.7
1016,2012-10-13,0.0
1017,2012-10-14,0.0
1018,2012-10-15,0.0
1019,2012-10-16,0.0
1020,2012-10-17,0.0
1021,2012-10-18,0.0
